DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1688692191.488,4191.4877,3,0,415,415,141.75,2433,2476,14.56,16.28,978.42,23.37,341.62,16.08,28.90,2.93,346.37,36.59,623.74,989.01,24.72,11.30,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,59,70,59,61,48,43,19,4,5,0,1,0,0,0,0
1688692192.488,4192.4877,3,0,404,404,137.62,2431,2474,14.11,16.61,978.42,23.39,341.63,15.69,29.81,2.94,347.25,36.61,618.02,987.69,24.72,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,58,67,73,62,57,34,10,2,3,4,2,0,0,0,0
1688692193.484,4193.4843,3,0,428,428,142.86,2430,2471,13.56,16.45,978.49,23.41,341.63,15.94,30.05,3.00,345.93,36.67,626.81,989.45,24.75,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,72,77,60,51,62,42,14,4,3,1,2,2,0,0,0
1688692194.488,4194.4876,3,0,404,404,134.73,2431,2474,14.30,16.58,978.45,23.43,341.63,18.87,30.05,3.00,346.37,36.76,623.74,990.33,24.69,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,30,48,73,62,64,53,53,14,4,3,0,0,0,0,0,0
1688692195.487,4195.4875,3,0,421,421,142.01,2430,2473,14.32,17.02,978.48,23.45,341.63,15.88,31.28,2.96,349.45,36.80,623.74,989.45,24.72,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,48,59,59,69,65,57,36,15,6,4,3,0,0,0,0,0
1688692196.488,4196.4877,3,0,408,408,135.47,2433,2477,14.78,16.44,978.46,23.47,341.63,15.96,29.62,3.01,346.81,36.91,622.86,990.77,24.66,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,37,72,61,64,58,57,35,13,7,2,2,0,0,0,0,0
1688692197.484,4197.4842,3,0,439,439,148.88,2433,2477,14.71,16.71,978.43,23.49,341.63,16.78,29.38,2.95,346.81,37.01,623.30,990.33,24.77,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,67,62,65,61,62,42,22,4,6,1,0,1,0,0,0
1688692198.484,4198.4842,3,0,412,412,139.60,2429,2476,15.56,16.47,978.48,23.51,341.63,17.02,31.30,2.95,347.25,36.99,622.86,990.77,24.80,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,75,50,62,57,62,41,21,5,6,1,0,0,1,0,0
1688692199.484,4199.4845,3,0,421,421,136.92,2431,2478,15.89,16.51,978.44,23.53,341.63,16.48,32.39,3.07,348.57,37.10,623.30,992.09,24.60,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,73,75,54,62,51,42,15,6,4,2,2,0,0,0,0
1688692200.484,4200.4842,3,0,432,432,145.47,2430,2475,15.01,16.37,978.42,23.56,341.63,15.00,29.33,2.97,348.57,37.12,621.54,992.09,24.75,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,65,72,69,59,59,42,16,2,4,3,1,2,0,0,0
1688692201.488,4201.4876,3,0,411,411,139.38,2430,2473,14.59,16.82,978.49,23.58,341.63,15.21,29.82,2.95,353.85,37.22,622.42,992.53,24.57,11.30,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,74,57,63,60,52,49,13,4,6,0,1,0,0,0,0
1688692202.484,4202.4843,3,0,432,432,147.95,2430,2471,13.68,16.58,978.36,23.60,341.63,16.40,30.42,2.92,350.77,37.22,622.42,992.09,24.72,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,83,66,56,55,52,39,19,5,8,3,0,0,0,0,0
1688692203.484,4203.4842,3,0,405,405,138.21,2431,2472,13.75,16.60,978.50,23.63,341.63,15.33,28.74,2.93,346.81,37.26,618.90,991.65,24.86,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,36,71,58,57,58,57,43,15,4,3,2,1,0,0,0,0
1688692204.488,4204.4876,3,0,446,446,150.45,2430,2472,14.19,16.53,978.40,23.65,341.63,15.87,30.42,2.96,348.13,37.31,622.42,994.29,24.75,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,82,74,64,56,74,38,12,6,1,0,1,0,0,0,0
1688692205.487,4205.4868,3,0,417,417,144.64,2428,2473,14.78,16.49,978.50,23.68,341.63,16.37,30.03,2.88,348.13,37.37,622.42,993.85,24.72,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,41,67,63,64,62,51,45,14,1,3,5,0,1,0,0,0
1688692206.488,4206.4876,3,0,419,419,146.81,2429,2471,13.97,16.46,978.42,23.70,341.63,15.96,30.74,2.85,349.01,37.39,621.54,994.29,24.72,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,45,76,74,70,66,44,30,9,3,2,0,0,0,0,0,0
1688692207.485,4207.4852,3,0,376,376,128.89,2431,2475,14.49,16.92,978.41,23.72,341.63,17.08,29.40,2.92,348.13,37.41,621.10,989.89,24.72,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,52,54,66,47,57,39,20,6,2,2,0,0,0,0,1
1688692208.484,4208.4843,3,0,419,419,140.34,2431,2476,14.87,16.89,978.50,23.75,341.63,16.65,31.11,2.99,348.57,37.41,621.54,995.60,24.69,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,45,54,69,68,58,62,40,12,4,7,0,0,0,0,0,0
1688692209.488,4209.4876,3,0,422,422,146.11,2430,2472,13.99,16.89,978.50,23.77,341.63,14.56,29.15,2.89,349.01,37.49,620.22,995.60,24.60,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,83,57,78,51,61,30,18,3,4,1,0,0,1,0,0
1688692210.488,4210.4877,3,0,403,403,136.43,2429,2465,12.15,16.93,978.40,23.80,341.63,15.78,30.11,2.95,347.69,37.70,620.66,992.97,24.72,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,58,70,76,51,49,33,19,7,6,2,1,0,0,0,0
1688692211.485,4211.4846,3,0,379,379,128.19,2428,2470,13.99,16.78,978.47,23.82,341.63,14.95,30.15,2.96,349.45,37.56,621.10,995.16,24.63,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,33,46,74,62,61,57,22,16,4,1,3,0,0,0,0,0
1688692212.484,4212.4841,3,0,392,392,135.35,2429,2471,13.96,16.45,978.49,23.85,341.63,16.58,30.74,2.90,352.97,37.62,621.10,995.60,24.63,11.29,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,68,74,60,65,43,30,14,2,4,2,0,0,1,0,1
1688692213.485,4213.4853,3,0,386,386,133.40,2430,2469,13.26,16.59,978.43,23.87,341.63,16.55,30.80,2.89,351.65,37.64,621.54,996.92,24.69,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,61,59,61,58,44,43,13,8,1,3,0,0,0,0,0
1688692214.486,4214.4860,3,0,433,433,144.15,2428,2472,14.42,16.52,978.44,23.90,341.63,16.51,31.42,3.00,348.57,37.62,620.22,988.13,24.75,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,55,69,77,65,63,38,16,6,4,2,0,0,0,0,0
1688692215.484,4215.4842,3,0,437,437,149.94,2430,2476,15.28,17.00,978.42,23.93,341.63,15.58,30.27,2.91,350.77,37.68,621.54,997.36,24.75,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,84,70,58,56,72,31,11,6,6,0,1,0,0,0,0
1688692216.484,4216.4844,3,0,400,400,134.57,2428,2470,14.10,16.72,978.49,23.95,341.63,15.47,29.50,2.97,349.89,37.85,620.66,996.04,24.69,11.30,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,47,62,72,61,48,58,28,15,4,2,3,0,0,0,0,0
1688692217.484,4217.4842,3,0,414,414,137.70,2428,2469,13.83,16.25,978.46,23.98,341.63,16.30,30.03,3.01,351.21,37.62,619.34,996.04,24.72,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,35,65,61,51,54,75,40,15,4,10,3,1,0,0,0,0
1688692218.484,4218.4841,3,0,437,437,147.54,2429,2474,14.77,16.84,978.46,24.00,341.63,17.08,31.00,2.96,349.01,37.74,620.22,996.92,24.69,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,41,79,81,75,50,61,31,11,1,5,2,0,0,0,0,0
1688692219.484,4219.4844,3,0,438,438,145.68,2428,2468,13.32,16.81,978.38,24.03,341.63,16.97,29.39,3.01,349.01,37.78,619.78,997.36,24.69,11.38,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,28,91,68,76,53,59,48,6,3,4,1,1,0,0,0,0
1688692220.484,4220.4842,3,0,420,420,141.30,2428,2474,15.05,16.95,978.51,24.05,341.63,15.46,29.64,2.97,348.13,37.81,619.78,998.24,24.69,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,41,71,61,59,57,62,46,14,5,2,2,0,0,0,0,0
1688692221.484,4221.4842,3,0,419,419,140.10,2428,2474,15.25,16.94,978.46,24.08,341.63,15.95,30.19,2.99,349.01,37.85,619.78,996.92,24.77,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,47,68,69,60,57,54,32,19,5,6,1,0,1,0,0,0
1688692222.484,4222.4842,3,0,422,422,142.35,2427,2471,14.45,16.63,978.38,24.11,341.63,15.14,29.07,2.96,351.65,37.87,609.23,998.24,24.75,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,73,63,75,59,56,46,11,4,3,2,1,0,0,0,0
1688692223.488,4223.4875,3,0,416,416,138.12,2430,2474,14.76,16.94,978.48,24.13,341.63,15.81,30.32,3.01,338.90,37.85,630.33,998.68,24.66,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,73,67,62,62,55,41,19,4,3,1,0,0,0,0,0
1688692224.484,4224.4841,3,0,396,396,134.06,2427,2468,13.68,17.09,978.45,24.16,341.63,14.96,29.28,2.95,350.77,37.87,619.78,997.80,24.57,11.30,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,26,77,71,62,53,46,26,17,6,7,4,0,1,0,0,0
1688692225.484,4225.4841,3,0,396,396,134.90,2428,2470,13.95,16.93,978.41,24.19,341.63,15.75,30.78,2.94,351.65,37.85,620.22,998.68,24.72,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,36,55,77,54,53,52,40,15,5,6,3,0,0,0,0,0
1688692226.484,4226.4842,3,0,449,449,150.66,2429,2471,13.94,16.78,978.37,24.21,341.63,17.58,31.14,2.98,355.60,37.95,621.98,998.24,24.72,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,39,75,75,73,52,56,44,23,4,6,2,0,0,0,0,0
1688692227.484,4227.4844,3,0,440,440,143.96,2426,2473,15.39,16.74,978.42,24.24,341.63,14.96,28.86,3.06,350.33,38.14,618.90,993.41,24.57,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,49,65,74,71,53,60,38,21,7,1,1,0,0,0,0,0
1688692228.484,4228.4843,3,0,444,444,149.64,2429,2476,15.90,16.88,978.49,24.27,341.64,16.71,30.81,2.97,349.89,37.91,622.42,999.12,24.72,11.31,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,70,77,79,61,66,35,15,4,3,2,0,0,0,1,0
1688692229.488,4229.4876,3,0,428,428,142.86,2428,2474,15.36,17.11,978.40,24.29,341.64,16.36,31.54,3.00,349.45,37.99,618.90,997.80,24.66,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,59,60,76,64,60,35,19,6,3,1,0,1,0,0,0
1688692230.485,4230.4847,3,0,413,413,143.51,2428,2471,14.26,16.41,978.39,24.32,341.64,15.85,30.85,2.88,351.65,37.99,618.90,998.68,24.72,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,42,56,82,61,49,58,37,14,5,6,3,0,0,0,0,0
1688692231.484,4231.4843,3,0,391,391,135.62,2431,2476,15.25,16.79,978.47,24.35,341.64,17.10,30.91,2.88,351.21,37.99,618.46,999.56,24.72,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,71,53,59,55,65,35,7,9,3,1,0,1,0,0,0
1688692232.492,4232.4922,3,0,388,388,129.28,2429,2473,14.50,17.09,978.46,24.37,341.64,16.05,30.20,3.00,349.45,37.99,618.90,999.12,24.69,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,30,65,59,72,48,63,28,16,4,3,0,0,0,0,0,0
1688692233.488,4233.4882,3,0,399,399,135.19,2427,2469,13.82,16.60,978.39,24.40,341.64,16.20,31.13,2.95,347.25,38.03,618.02,999.12,24.69,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,32,57,70,70,56,48,38,19,4,2,3,0,0,0,0,0
1688692234.485,4234.4852,3,0,395,395,129.79,2427,2467,13.11,16.30,978.46,24.42,341.64,16.60,30.57,3.04,349.45,38.05,619.34,999.12,24.69,11.39,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,58,72,55,56,49,44,14,1,4,3,1,0,0,0,0
1688692235.484,4235.4844,3,0,406,406,136.23,2429,2474,15.16,17.13,978.45,24.45,341.64,15.52,29.86,2.98,349.45,38.03,618.46,996.92,24.72,11.30,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,61,56,65,64,53,53,15,3,4,0,1,0,0,0,0
1688692236.487,4236.4865,3,0,404,404,137.13,2430,2475,14.89,17.15,978.47,24.48,341.64,16.20,30.13,2.95,349.01,38.05,618.02,1000.44,24.55,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,61,73,73,62,42,29,13,1,2,1,0,1,0,0,1
1688692237.484,4237.4842,3,0,426,426,145.90,2429,2474,14.90,16.54,978.39,24.50,341.64,16.49,29.13,2.92,348.13,38.05,617.58,1000.88,24.66,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,67,67,61,53,59,48,18,2,4,1,0,0,0,0,0
1688692238.484,4238.4841,3,0,426,426,143.45,2429,2475,15.40,16.47,978.42,24.53,341.64,16.86,30.39,2.97,355.60,38.05,618.46,999.56,24.69,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,45,68,55,78,59,52,49,11,5,1,3,0,0,0,0,0
1688692239.484,4239.4843,3,0,419,419,137.92,2430,2469,13.00,16.68,978.37,24.55,341.64,15.96,29.83,3.04,349.89,38.07,621.10,1000.00,24.72,11.33,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,40,70,65,67,60,53,35,14,5,4,5,1,0,0,0,0
1688692240.484,4240.4843,3,0,428,428,145.15,2430,2475,14.82,16.53,978.39,24.58,341.64,16.51,30.49,2.95,349.89,38.11,618.02,1000.44,24.72,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,38,69,63,59,64,51,57,16,3,5,3,0,0,0,0,0
1688692241.485,4241.4846,3,0,386,386,129.40,2430,2473,14.49,17.42,978.35,24.60,341.64,16.99,31.49,2.98,346.37,38.11,618.02,999.12,24.52,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,29,73,56,56,57,46,44,13,5,5,2,0,0,0,0,0
1688692242.484,4242.4842,3,0,478,478,164.30,2431,2477,15.30,16.90,978.41,24.64,341.64,16.70,30.92,2.91,336.26,38.16,619.34,1002.20,24.63,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,43,68,77,96,71,56,43,12,6,3,2,1,0,0,0,0
1688692243.484,4243.4841,3,0,434,434,147.58,2430,2471,13.52,16.77,978.39,24.66,341.64,15.70,30.16,2.94,349.89,38.18,616.70,1000.88,24.69,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,43,83,67,59,54,63,42,16,3,2,2,0,0,0,0,0
1688692244.484,4244.4841,3,0,385,385,126.51,2431,2473,14.05,16.96,978.40,24.69,341.64,15.90,29.62,3.04,346.81,38.18,617.14,1000.00,24.80,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,44,55,60,61,53,58,38,7,2,7,0,0,0,0,0,0
1688692245.484,4245.4844,3,0,412,412,138.36,2430,2478,16.00,17.16,978.30,24.72,341.64,15.62,29.62,2.98,350.33,38.14,616.26,998.68,24.69,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,37,69,77,61,52,47,37,18,4,5,4,0,1,0,0,0
1688692246.484,4246.4843,3,0,438,438,146.07,2430,2472,13.95,17.00,978.36,24.74,341.64,16.27,30.82,3.00,350.33,38.11,618.46,999.12,24.83,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,41,73,74,75,54,71,35,8,1,2,2,2,0,0,0,0
1688692247.484,4247.4841,3,0,398,398,132.15,2428,2464,11.92,16.79,978.37,24.77,341.64,15.78,29.16,3.01,348.13,38.18,616.70,999.56,24.66,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,43,64,69,73,46,50,33,9,4,3,3,1,0,0,0,0
1688692248.484,4248.4841,3,0,412,412,137.15,2429,2473,14.55,16.89,978.39,24.80,341.64,15.93,28.84,3.00,347.25,38.36,617.58,1004.40,24.69,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,30,77,62,61,59,56,39,20,3,2,3,0,0,0,0,0
1688692249.484,4249.4843,3,0,422,422,145.18,2429,2469,13.29,16.88,978.42,24.82,341.64,13.92,29.73,2.91,350.77,38.24,617.58,1000.88,24.72,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,46,77,66,58,51,59,32,16,9,3,5,0,0,0,0,0
1688692250.485,4250.4846,3,0,419,419,144.02,2432,2474,14.11,17.10,978.40,24.85,341.64,16.63,29.82,2.91,348.13,38.24,617.14,999.56,24.46,11.35,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,33,71,72,61,62,60,34,20,2,2,2,0,0,0,0,0
1688692251.484,4251.4841,3,0,433,433,142.16,2428,2474,15.13,16.63,978.42,24.87,341.64,14.68,29.71,3.05,349.45,38.20,616.26,1000.00,24.69,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,37,76,66,77,60,54,41,15,4,3,0,0,0,0,0,0
1688692252.484,4252.4843,3,0,419,419,139.61,2432,2471,12.97,17.12,978.43,24.89,341.64,16.49,30.14,3.00,350.33,38.20,616.70,1000.44,24.66,11.32,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,37,56,61,63,65,61,35,27,4,6,3,1,0,0,0,0
1688692253.485,4253.4846,3,0,430,430,148.20,2432,2478,15.30,16.69,978.36,24.91,341.64,16.15,30.89,2.90,349.45,38.26,615.82,1000.88,24.77,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,31,75,58,77,60,59,40,16,5,5,3,0,1,0,0,0
1688692254.484,4254.4845,3,0,456,456,153.28,2431,2474,14.05,16.77,978.41,24.94,341.64,15.56,31.35,2.98,345.05,38.34,614.95,1001.32,24.80,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,27,67,84,61,63,64,51,18,10,7,3,0,1,0,0,0
1688692255.484,4255.4844,3,0,429,429,145.36,2428,2469,13.70,17.22,978.39,24.97,341.64,15.35,30.36,2.95,351.21,38.22,616.26,999.56,24.72,11.37,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,39,62,74,76,55,61,36,11,6,3,5,0,1,0,0,0
1688692256.484,4256.4844,3,0,446,446,154.14,2430,2474,14.88,17.10,978.39,24.99,341.64,16.89,31.26,2.89,351.21,38.22,616.26,1000.00,24.69,11.36,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,50,78,68,65,66,57,39,13,4,3,3,0,0,0,0,0
1688692257.484,4257.4842,3,0,453,453,151.20,2429,2469,13.20,16.92,978.41,25.02,341.64,15.59,29.24,3.00,350.77,38.32,615.38,1000.88,24.69,11.39,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,48,84,72,65,46,63,49,14,6,4,2,0,0,0,0,1
1688692258.485,4258.4845,3,0,426,426,143.07,2432,2474,13.86,16.98,978.42,25.05,341.64,15.25,28.78,2.98,347.69,38.14,617.14,999.12,24.83,11.29,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,37,70,60,77,62,55,38,12,6,7,1,1,0,0,0,0
1688692259.484,4259.4843,3,0,470,470,163.77,2432,2475,14.42,17.00,978.39,25.08,341.64,16.36,30.18,2.87,348.13,37.89,615.38,1000.44,24.66,11.34,2.87,2.65,30000,3.0,16,1.75,4.81,0,8,255,512,51,71,67,75,61,74,42,19,3,4,3,0,0,0,0,0
